Algorithm;ScenarioName;RunIndex;MapWidth;MapHeight;ObstacleDensity;MapType;AllowDiagonal;Start;Goal;LinearDistance;WeightW;TimeLimitMs;MaxExpansions;TieBreakLowG;Found;PathCost;PathLength;Expansions;ElapsedMs;AllocBytes
Dijkstra;2_100x100_dens0,30_corner_Diag;44;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;148.20815280171308;114;6994;4;3590320
WeightedAStar;2_100x100_dens0,30_corner_Diag;44;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;156.5512985522207;124;162;0;121192
JPS;2_100x100_dens0,30_corner_Diag;44;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;151.13708498984755;90;99;0;136808
Dijkstra;2_100x100_dens0,30_corner_Diag;45;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;147.62236636408616;113;6997;5;3591328
WeightedAStar;2_100x100_dens0,30_corner_Diag;45;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;155.62236636408616;121;140;0;126112
JPS;2_100x100_dens0,30_corner_Diag;45;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;148.208152801713;85;90;0;131136
Dijkstra;2_100x100_dens0,30_corner_Diag;47;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;149.9655121145938;117;6996;4;3590992
WeightedAStar;2_100x100_dens0,30_corner_Diag;47;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;162.79393923934003;129;188;0;132000
JPS;2_100x100_dens0,30_corner_Diag;47;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;152.30865786510134;94;113;0;159664
Dijkstra;2_100x100_dens0,30_corner_Diag;48;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;149.62236636408613;115;6998;4;3591664
WeightedAStar;2_100x100_dens0,30_corner_Diag;48;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;159.6223663640862;125;166;0;134848
JPS;2_100x100_dens0,30_corner_Diag;48;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;153.13708498984758;102;157;0;189936
Dijkstra;2_100x100_dens0,30_corner_Diag;49;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;147.62236636408616;113;6998;5;3591664
WeightedAStar;2_100x100_dens0,30_corner_Diag;49;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;159.48023074035518;129;194;0;197896
JPS;2_100x100_dens0,30_corner_Diag;49;100;100;0.3;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;148.79393923933992;83;89;0;126152
Dijkstra;3_100x100_dens0,30_random_NoDiag;0;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;114.0;115;5665;2;2639088
WeightedAStar;3_100x100_dens0,30_random_NoDiag;0;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;114.0;115;357;0;209368
Dijkstra;3_100x100_dens0,30_random_NoDiag;1;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;126.0;127;6056;3;2736056
WeightedAStar;3_100x100_dens0,30_random_NoDiag;1;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;126.0;127;1050;0;552744
Dijkstra;3_100x100_dens0,30_random_NoDiag;2;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;5456;2;2587256
WeightedAStar;3_100x100_dens0,30_random_NoDiag;2;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;116.0;115;479;0;264224
Dijkstra;3_100x100_dens0,30_random_NoDiag;3;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;118.0;119;5927;3;2704064
WeightedAStar;3_100x100_dens0,30_random_NoDiag;3;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;122.0;123;1152;0;571872
Dijkstra;3_100x100_dens0,30_random_NoDiag;4;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;4810;2;2427048
WeightedAStar;3_100x100_dens0,30_random_NoDiag;4;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;146;0;96800
Dijkstra;3_100x100_dens0,30_random_NoDiag;5;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;114.0;115;5291;2;2546336
WeightedAStar;3_100x100_dens0,30_random_NoDiag;5;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;114.0;115;283;0;139448
Dijkstra;3_100x100_dens0,30_random_NoDiag;6;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;4913;2;2452592
WeightedAStar;3_100x100_dens0,30_random_NoDiag;6;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;144;0;96304
Dijkstra;3_100x100_dens0,30_random_NoDiag;7;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;5378;2;2567912
WeightedAStar;3_100x100_dens0,30_random_NoDiag;7;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;119;0;90104
Dijkstra;3_100x100_dens0,30_random_NoDiag;8;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5290;2;2546088
WeightedAStar;3_100x100_dens0,30_random_NoDiag;8;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;114.0;115;223;0;124568
Dijkstra;3_100x100_dens0,30_random_NoDiag;9;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;5630;2;2630408
WeightedAStar;3_100x100_dens0,30_random_NoDiag;9;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;204;0;119856
Dijkstra;3_100x100_dens0,30_random_NoDiag;10;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5281;2;2543856
WeightedAStar;3_100x100_dens0,30_random_NoDiag;10;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;166;0;101760
Dijkstra;3_100x100_dens0,30_random_NoDiag;11;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5132;2;2506904
WeightedAStar;3_100x100_dens0,30_random_NoDiag;11;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;141;0;95560
Dijkstra;3_100x100_dens0,30_random_NoDiag;12;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;150.0;151;6710;3;2900320
WeightedAStar;3_100x100_dens0,30_random_NoDiag;12;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;150.0;151;3480;2;1465336
Dijkstra;3_100x100_dens0,30_random_NoDiag;13;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;5117;2;2503184
WeightedAStar;3_100x100_dens0,30_random_NoDiag;13;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;161;0;100520
Dijkstra;3_100x100_dens0,30_random_NoDiag;14;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5661;2;2638096
WeightedAStar;3_100x100_dens0,30_random_NoDiag;14;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;173;0;103496
Dijkstra;3_100x100_dens0,30_random_NoDiag;15;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;5515;2;2601888
WeightedAStar;3_100x100_dens0,30_random_NoDiag;15;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;255;0;132504
Dijkstra;3_100x100_dens0,30_random_NoDiag;16;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;5403;3;2574112
WeightedAStar;3_100x100_dens0,30_random_NoDiag;16;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;214;0;128504
Dijkstra;3_100x100_dens0,30_random_NoDiag;18;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5170;2;2516328
WeightedAStar;3_100x100_dens0,30_random_NoDiag;18;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;153;0;98536
Dijkstra;3_100x100_dens0,30_random_NoDiag;19;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5129;2;2506160
WeightedAStar;3_100x100_dens0,30_random_NoDiag;19;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;163;0;101016
Dijkstra;3_100x100_dens0,30_random_NoDiag;20;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;4759;2;2414400
WeightedAStar;3_100x100_dens0,30_random_NoDiag;20;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;208;0;127016
Dijkstra;3_100x100_dens0,30_random_NoDiag;21;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5072;2;2492024
WeightedAStar;3_100x100_dens0,30_random_NoDiag;21;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;118.0;119;487;0;260040
Dijkstra;3_100x100_dens0,30_random_NoDiag;22;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;5260;2;2538648
WeightedAStar;3_100x100_dens0,30_random_NoDiag;22;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;138;0;94816
Dijkstra;3_100x100_dens0,30_random_NoDiag;23;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5515;2;2601888
WeightedAStar;3_100x100_dens0,30_random_NoDiag;23;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;176;0;104240
Dijkstra;3_100x100_dens0,30_random_NoDiag;24;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;5174;2;2517320
WeightedAStar;3_100x100_dens0,30_random_NoDiag;24;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;141;0;95560
Dijkstra;3_100x100_dens0,30_random_NoDiag;25;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5190;2;2521288
WeightedAStar;3_100x100_dens0,30_random_NoDiag;25;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;167;0;102008
Dijkstra;3_100x100_dens0,30_random_NoDiag;26;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5324;2;2554520
WeightedAStar;3_100x100_dens0,30_random_NoDiag;26;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;205;0;120104
Dijkstra;3_100x100_dens0,30_random_NoDiag;27;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;5451;2;2586016
WeightedAStar;3_100x100_dens0,30_random_NoDiag;27;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;221;0;124072
Dijkstra;3_100x100_dens0,30_random_NoDiag;28;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;136.0;137;6671;3;2890648
WeightedAStar;3_100x100_dens0,30_random_NoDiag;28;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;136.0;137;2498;1;1221800
Dijkstra;3_100x100_dens0,30_random_NoDiag;29;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5462;2;2588744
WeightedAStar;3_100x100_dens0,30_random_NoDiag;29;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;214;0;122336
Dijkstra;3_100x100_dens0,30_random_NoDiag;30;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;116.0;117;5371;2;2566176
WeightedAStar;3_100x100_dens0,30_random_NoDiag;30;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;124.0;123;665;0;304184
Dijkstra;3_100x100_dens0,30_random_NoDiag;31;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5184;2;2519800
WeightedAStar;3_100x100_dens0,30_random_NoDiag;31;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;277;0;137960
Dijkstra;3_100x100_dens0,30_random_NoDiag;32;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5240;2;2533688
WeightedAStar;3_100x100_dens0,30_random_NoDiag;32;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;158;0;99776
Dijkstra;3_100x100_dens0,30_random_NoDiag;33;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;5238;2;2533192
WeightedAStar;3_100x100_dens0,30_random_NoDiag;33;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;114.0;115;242;0;129280
Dijkstra;3_100x100_dens0,30_random_NoDiag;34;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5625;3;2629168
WeightedAStar;3_100x100_dens0,30_random_NoDiag;34;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;259;0;139664
Dijkstra;3_100x100_dens0,30_random_NoDiag;35;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;116.0;117;5579;3;2617760
WeightedAStar;3_100x100_dens0,30_random_NoDiag;35;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;116.0;117;329;0;150856
Dijkstra;3_100x100_dens0,30_random_NoDiag;36;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5461;3;2588496
WeightedAStar;3_100x100_dens0,30_random_NoDiag;36;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;265;0;134984
Dijkstra;3_100x100_dens0,30_random_NoDiag;37;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;5626;3;2629416
WeightedAStar;3_100x100_dens0,30_random_NoDiag;37;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;238;0;128288
Dijkstra;3_100x100_dens0,30_random_NoDiag;38;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;5351;2;2561216
WeightedAStar;3_100x100_dens0,30_random_NoDiag;38;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;296;0;142672
Dijkstra;3_100x100_dens0,30_random_NoDiag;39;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5464;2;2589240
WeightedAStar;3_100x100_dens0,30_random_NoDiag;39;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;236;0;127792
Dijkstra;3_100x100_dens0,30_random_NoDiag;40;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;116.0;117;5887;3;2694144
WeightedAStar;3_100x100_dens0,30_random_NoDiag;40;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;118.0;119;818;0;456536
Dijkstra;3_100x100_dens0,30_random_NoDiag;41;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5207;2;2525504
WeightedAStar;3_100x100_dens0,30_random_NoDiag;41;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;221;0;124072
Dijkstra;3_100x100_dens0,30_random_NoDiag;42;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5297;2;2547824
WeightedAStar;3_100x100_dens0,30_random_NoDiag;42;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;150;0;97792
Dijkstra;3_100x100_dens0,30_random_NoDiag;43;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;4950;2;2461768
WeightedAStar;3_100x100_dens0,30_random_NoDiag;43;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;110.0;111;215;0;122584
Dijkstra;3_100x100_dens0,30_random_NoDiag;44;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;106.0;107;5487;2;2594944
WeightedAStar;3_100x100_dens0,30_random_NoDiag;44;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;254;0;138424
Dijkstra;3_100x100_dens0,30_random_NoDiag;45;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;5101;2;2499216
WeightedAStar;3_100x100_dens0,30_random_NoDiag;45;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;173;0;103496
Dijkstra;3_100x100_dens0,30_random_NoDiag;46;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5248;2;2535672
WeightedAStar;3_100x100_dens0,30_random_NoDiag;46;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;139;0;95064
Dijkstra;3_100x100_dens0,30_random_NoDiag;47;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;4965;2;2465488
WeightedAStar;3_100x100_dens0,30_random_NoDiag;47;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;104.0;105;135;0;94072
Dijkstra;3_100x100_dens0,30_random_NoDiag;48;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;114.0;115;5799;3;2672320
WeightedAStar;3_100x100_dens0,30_random_NoDiag;48;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;116.0;117;411;0;228928
Dijkstra;3_100x100_dens0,30_random_NoDiag;49;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;108.0;109;5705;4;2649008
WeightedAStar;3_100x100_dens0,30_random_NoDiag;49;100;100;0.3;Random;0;91,46;29,88;74.88658090739622;1.2;0;0;1;1;112.0;113;415;0;229920
Dijkstra;3_100x100_dens0,30_random_Diag;0;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.15432893255064;66;5329;5;3030880
WeightedAStar;3_100x100_dens0,30_random_Diag;0;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.39696961966993;65;71;0;56216
JPS;3_100x100_dens0,30_random_Diag;0;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.98275605729684;53;55;0;70032
Dijkstra;3_100x100_dens0,30_random_Diag;1;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;83.98275605729683;68;5517;4;3094048
WeightedAStar;3_100x100_dens0,30_random_Diag;1;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;88.4680374315354;70;83;0;90656
JPS;3_100x100_dens0,30_random_Diag;1;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;85.39696961966996;50;106;0;139800
Dijkstra;3_100x100_dens0,30_random_Diag;2;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.15432893255064;66;5385;3;3049696
WeightedAStar;3_100x100_dens0,30_random_Diag;2;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;86.81118318204302;70;103;0;101368
JPS;3_100x100_dens0,30_random_Diag;2;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;83.74011537017759;53;82;0;119920
Dijkstra;3_100x100_dens0,30_random_Diag;3;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;80.56854249492373;65;5305;3;3022816
WeightedAStar;3_100x100_dens0,30_random_Diag;3;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;85.63961030678921;68;96;0;99016
JPS;3_100x100_dens0,30_random_Diag;3;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;80.56854249492378;49;58;0;78912
Dijkstra;3_100x100_dens0,30_random_Diag;4;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;79.98275605729684;64;5314;3;3024792
WeightedAStar;3_100x100_dens0,30_random_Diag;4;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.98275605729684;66;72;0;56552
JPS;3_100x100_dens0,30_random_Diag;4;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.15432893255067;52;53;0;68312
Dijkstra;3_100x100_dens0,30_random_Diag;5;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;79.98275605729683;64;5325;3;3028488
WeightedAStar;3_100x100_dens0,30_random_Diag;5;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.15432893255067;66;74;0;87632
JPS;3_100x100_dens0,30_random_Diag;5;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;80.56854249492378;50;50;0;67096
Dijkstra;3_100x100_dens0,30_random_Diag;6;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;80.56854249492375;65;5287;3;3016768
WeightedAStar;3_100x100_dens0,30_random_Diag;6;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;85.74011537017756;71;80;0;89648
JPS;3_100x100_dens0,30_random_Diag;6;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.15432893255065;47;49;0;72800
Dijkstra;3_100x100_dens0,30_random_Diag;7;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.15432893255063;66;5433;3;3065824
WeightedAStar;3_100x100_dens0,30_random_Diag;7;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;83.39696961966993;67;80;0;89648
JPS;3_100x100_dens0,30_random_Diag;7;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.74011537017759;52;53;0;69456
Dijkstra;3_100x100_dens0,30_random_Diag;8;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;79.98275605729684;64;5296;3;3018744
WeightedAStar;3_100x100_dens0,30_random_Diag;8;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;85.98275605729684;70;85;0;91328
JPS;3_100x100_dens0,30_random_Diag;8;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;80.56854249492378;50;57;0;78272
Dijkstra;3_100x100_dens0,30_random_Diag;9;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.98275605729683;66;5344;3;3035920
WeightedAStar;3_100x100_dens0,30_random_Diag;9;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;84.56854249492375;69;80;0;89648
JPS;3_100x100_dens0,30_random_Diag;9;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;83.74011537017758;51;60;0;80104
Dijkstra;3_100x100_dens0,30_random_Diag;10;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.39696961966992;65;5392;3;3052048
WeightedAStar;3_100x100_dens0,30_random_Diag;10;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;83.39696961966995;67;82;0;90320
JPS;3_100x100_dens0,30_random_Diag;10;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.63961030678927;44;63;0;82552
Dijkstra;3_100x100_dens0,30_random_Diag;11;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;79.39696961966992;63;5226;3;2995224
WeightedAStar;3_100x100_dens0,30_random_Diag;11;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.63961030678922;64;69;0;84904
JPS;3_100x100_dens0,30_random_Diag;11;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;79.39696961966993;55;58;0;103240
Dijkstra;3_100x100_dens0,30_random_Diag;12;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;80.81118318204302;64;5307;3;3022440
WeightedAStar;3_100x100_dens0,30_random_Diag;12;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;84.22539674441612;67;75;0;87968
JPS;3_100x100_dens0,30_random_Diag;12;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.15432893255067;46;47;0;70992
Dijkstra;3_100x100_dens0,30_random_Diag;13;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;79.98275605729684;64;5298;3;3019416
WeightedAStar;3_100x100_dens0,30_random_Diag;13;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.63961030678921;64;65;0;83560
JPS;3_100x100_dens0,30_random_Diag;13;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.15432893255067;55;58;0;78472
Dijkstra;3_100x100_dens0,30_random_Diag;14;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;80.56854249492375;65;5333;3;3032224
WeightedAStar;3_100x100_dens0,30_random_Diag;14;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;81.39696961966993;65;65;0;84608
JPS;3_100x100_dens0,30_random_Diag;14;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;82.32590180780448;49;58;0;78648
Dijkstra;3_100x100_dens0,30_random_Diag;15;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;79.98275605729684;64;5294;3;3018072
WeightedAStar;3_100x100_dens0,30_random_Diag;15;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;85.74011537017756;71;77;0;88640
JPS;3_100x100_dens0,30_random_Diag;15;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;80.56854249492376;51;52;0;74720
Dijkstra;3_100x100_dens0,30_random_Diag;16;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;79.98275605729683;64;5293;3;3017736
WeightedAStar;3_100x100_dens0,30_random_Diag;16;100;100;0.3;Random;1;91,46;29,88;74.88658090739622;1.2;0;0;1;1;83.98275605729684;68;81;0;89984
